"Timestamp","DOI","IP identifier","User identifier","Country according to GeoIP","City according to GeoIP","Latitude","Longitude"
"2017-02-26 02:58:27","10.1161/CIRCULATIONAHA.107.720300",27449,39817,"Canada","Toronto","43.653226","-79.3831843"
"2017-09-12 07:01:13","10.1145/954587.954588",11933722,34207604,"Canada","Kitchener","43.450301","-80.4831917"
"2017-05-03 20:35:17","10.1002/anie.201605430",5994600,9359508,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-02 07:09:09","10.1021/la5013632",6039624,9145205,"Canada","Toronto","43.653226","-79.3831843"
"2017-10-04 06:01:16","10.1093/beheco/arx008",2563589,38037450,"Canada","Whistler","50.1163196","-122.9573563"
"2017-10-02 10:43:20","10.1016/S0014-2999(96)00714-5",12957904,37820437,"Canada","Toronto","43.653226","-79.3831843"
"2017-02-26 20:57:15","10.2307/488622",2518883,424236,"Canada","Montréal","45.5016889","-73.567256"
"2017-06-08 06:41:28","10.1175/JCLI-D-16-0526.1",8080795,14129424,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 05:27:27","10.1021/jp809992g",2874929,9259169,"Canada","Toronto","43.653226","-79.3831843"
"2017-08-28 00:39:19","10.1145/954587.954588",12024796,31674339,"Canada","Calgary","51.0486151","-114.0708459"
"2017-04-11 18:08:55","10.1038/nature18309",27449,39817,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-30 16:55:09","10.1016/0026-0495(88)90167-9",7326920,39852,"Canada","Toronto","43.6689775","-79.2902133"
"2017-08-12 23:03:14","10.1002/cber.19961290114",2437990,28918851,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-23 21:07:49","10.1038/nature18309",7326920,39817,"Canada","Toronto","43.6689775","-79.2902133"
"2017-09-14 14:00:42","10.1145/954587.954588",11933722,34570606,"Canada","Kitchener","43.450301","-80.4831917"
"2017-05-23 13:06:59","10.1126/science.aaa9092",412822,11935089,"Canada","Beaconsfield","45.4309308","-73.8682835"
"2017-07-09 09:52:42","10.1149/06411.0255ecst",5997924,19904615,"Canada","Toronto","43.653226","-79.3831843"
"2017-08-06 23:47:35","10.1063/1.454552",1628843,27590728,"Canada","Toronto","43.653226","-79.3831843"
"2017-06-19 23:55:07","10.1007/s11191-013-9647-9",8640926,13931938,"Canada","Toronto","43.653226","-79.3831843"
"2017-08-24 02:42:12","10.1175/JCLI-D-16-0526.1",11832300,18916981,"Canada","N/A","49.9252828","-119.1530543"
"2017-03-17 03:02:23","10.1056/NEJMoa1600869",27449,39817,"Canada","Toronto","43.653226","-79.3831843"
"2017-11-09 03:44:54","10.1093/beheco/arx008",1957570,39734022,"Canada","Vancouver","49.2827291","-123.1207375"
"2017-01-23 21:14:53","10.2307/1920832",10,2006859,"Canada","Toronto","43.653226","-79.3831843"
"2017-03-01 02:34:16","10.1023/A:1021369327584",3209491,4664958,"Canada","Brossard","45.4514357","-73.4619103"
"2017-02-15 00:57:12","10.1021/ie5046395",1744290,3430,"Canada","Saskatoon","52.1332144","-106.6700458"
"2017-05-02 08:37:57","10.1021/la500876v",6039808,9151255,"Canada","Toronto","43.653226","-79.3831843"
"2017-06-03 17:50:28","10.1002/wcc.81",7842635,13428085,"Canada","Toronto","43.653226","-79.3831843"
"2017-07-09 10:20:32","10.1126/science.6879179",5995770,19909143,"Canada","Toronto","43.653226","-79.3831843"
"2017-07-09 09:40:08","10.1002/14651858.CD003392.pub2",9533742,19902395,"Canada","Montréal","45.5016889","-73.567256"
"2017-05-02 23:46:32","10.1149/1.2085905",6039311,9235984,"Canada","Toronto","43.653226","-79.3831843"
"2017-02-13 16:52:38","10.2307/1225645",2422189,424236,"Canada","Montreal","45.5016889","-73.567256"
"2017-10-02 12:05:46","10.1016/S0014-2999(96)00714-5",12957904,37830219,"Canada","Toronto","43.653226","-79.3831843"
"2017-09-18 10:39:34","10.1016/S0014-2999(96)00714-5",13100367,35161399,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-18 05:57:16","10.1002/dap.30253",1159141,11301151,"Canada","Toronto","43.653226","-79.3831843"
"2017-04-19 17:27:57","10.1001/archpsyc.1993.01820160076009",5909332,8759632,"Canada","Halifax","44.6487635","-63.5752387"
"2017-07-09 04:06:51","10.1002/14651858.CD003392.pub2",9533742,19851104,"Canada","Montréal","45.5016889","-73.567256"
"2017-03-01 05:13:58","10.2307/1225645",2518883,424236,"Canada","Montréal","45.5016889","-73.567256"
"2017-08-31 18:42:08","10.1038/nrmicro3028",781222,32394112,"Canada","Perth","44.8988097","-76.2485592"
"2017-05-04 00:22:38","10.1149/1.2430313",5993932,9381126,"Canada","Toronto","43.653226","-79.3831843"
"2017-03-12 21:04:17","10.1080/09581596.2014.904039",1599057,5626763,"Canada","Hamilton","43.2500208","-79.8660914"
"2017-07-03 11:39:40","10.1145/1198555.1198722",9248483,18448278,"Canada","Regina","50.4452112","-104.6188944"
"2017-04-20 06:35:12","10.1177/0269881110379283",4491501,8323184,"Canada","Temiskaming Shores","47.4793748","-79.7121299"
"2017-11-08 20:03:09","10.1093/beheco/arx008",2060790,39699321,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 02:26:10","10.1149/1.2069301",2434292,9245062,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 11:06:04","10.1021/jp809992g",2940826,9296292,"Canada","Toronto","43.653226","-79.3831843"
"2017-09-07 22:59:57","10.1080/14786430601032386",4239746,33578073,"Canada","Saint-Quentin","47.5119159","-67.3921287"
"2017-03-02 07:01:12","10.1080/15320380802660214",3274706,4769485,"Canada","Ville de Québec","46.8138783","-71.2079809"
"2017-05-03 09:26:22","10.1149/1.2069301",6039836,9283542,"Canada","Toronto","43.653226","-79.3831843"
"2017-10-31 00:55:50","10.1093/beheco/arx008",1957570,38518482,"Canada","Vancouver","49.2827291","-123.1207375"
"2017-09-25 19:34:13","10.1145/954587.954588",11924362,36792947,"Canada","Woodstock","43.1314966","-80.7471651"
"2017-03-29 15:04:57","10.1073/pnas.0903485106",27449,39817,"Canada","Toronto","43.653226","-79.3831843"
"2017-06-22 01:46:09","10.1137/120867366",8742192,16191645,"Canada","Toronto","43.653226","-79.3831843"
"2017-03-11 05:23:58","10.1080/09581596.2014.904039",3662868,5516236,"Canada","Bradford West Gwillimbury","44.114899","-79.5629529"
"2017-03-14 20:23:27","10.2307/488622",3911994,424236,"Canada","Montréal","45.5016889","-73.567256"
"2017-05-10 01:16:01","10.1001/archpsyc.1993.01820160076009",6587487,10159927,"Canada","Victoria","48.4619672","-123.3691808"
"2017-05-03 08:32:34","10.1021/jp809992g",873107,9277415,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 22:28:29","10.1002/anie.201605430",5994361,9371615,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 19:47:29","10.1002/anie.201605430",469912,9354444,"Canada","Toronto","43.653226","-79.3831843"
"2017-03-09 16:42:57","10.1086/302365",27449,39852,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 15:27:53","10.1021/jp809992g",5997000,9325309,"Canada","Toronto","43.653226","-79.3831843"
"2017-06-16 18:10:28","10.1007/s11191-013-9647-9",8492525,13931938,"Canada","Toronto","43.653226","-79.3831843"
"2017-07-09 08:36:14","10.1103/PhysRevB.26.1148",305038,19891896,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-02 22:43:33","10.1039/b509555g",2623124,9231345,"Canada","Toronto","43.653226","-79.3831843"
"2017-09-12 04:09:36","10.1246/bcsj.20110141",7706586,34193550,"Canada","Saint-Quentin","47.5119159","-67.3921287"
"2017-09-12 05:05:40","10.1246/bcsj.49.2384",4401902,34197500,"Canada","Toronto","43.653226","-79.3831843"
"2017-08-23 07:22:25","10.1080/14616700802114217",9564018,424236,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 21:56:37","10.1002/anie.201605430",5997230,9368700,"Canada","Toronto","43.653226","-79.3831843"
"2017-06-28 14:40:19","10.1063/1.4944881",3934728,17093243,"Canada","Toronto","43.653226","-79.3831843"
"2017-06-05 06:40:19","10.2307/488622",7698643,424236,"Canada","Montréal","45.5016889","-73.567256"
"2017-10-01 13:15:51","10.1021/jp971945e",5994268,37718530,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-13 21:22:54","10.1038/srep44170",27449,39817,"Canada","Toronto","43.653226","-79.3831843"
"2017-10-06 05:38:26","10.1080/13691058.2016.1191675",14041394,38247836,"Canada","Mont-Saint-Hilaire","45.5640416","-73.1790126"
"2017-05-01 05:57:30","10.1111/j.1472-8206.2004.00275.x",27449,39852,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-02 22:57:23","10.1039/b510365g",6039358,9232291,"Canada","Toronto","43.653226","-79.3831843"
"2017-07-04 02:56:34","10.1007/s11191-013-9647-9",9230743,13931938,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 10:52:09","10.1021/jp809992g",5996113,9294347,"Canada","Toronto","43.653226","-79.3831843"
"2017-07-24 04:33:09","10.1002/jcc.24738",1542714,23606244,"Canada","Toronto","43.653226","-79.3831843"
"2017-02-18 20:29:30","10.1525/rep.2009.108.1.1",2658011,424236,"Canada","Montréal","45.5016889","-73.567256"
"2017-08-12 23:54:44","10.1126/science.128.3326.691",873107,28923850,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 18:52:21","10.1111/hypa.12327",6224523,9347923,"Canada","Mississauga","43.5890452","-79.6441198"
"2017-07-16 20:51:13","10.1246/cl.1983.1897",5993995,21767506,"Canada","Mississauga","43.5890452","-79.6441198"
"2017-09-18 03:29:51","10.1145/954587.954588",11933722,35108125,"Canada","Kitchener","43.450301","-80.4831917"
"2017-10-01 13:34:46","10.1021/jp971945e",5999266,37720490,"Canada","Toronto","43.653226","-79.3831843"
"2017-11-03 13:56:47","10.1126/science.aaa9092",14212738,39030959,"Canada","Kirkland","45.4560415","-73.8623337"
"2017-08-06 22:45:28","10.1063/1.2123369",216939,27583599,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-02 11:17:58","10.1021/la5004484",1072796,9167525,"Canada","Toronto","43.653226","-79.3831843"
"2017-07-03 16:54:23","10.1002/14651858.CD003392.pub2",7809386,18518026,"Canada","Boucherville","45.5913698","-73.4364097"
"2017-05-14 19:04:54","10.1161/CIRCULATIONAHA.107.720300",27449,39817,"Canada","Toronto","43.653226","-79.3831843"
"2017-06-21 21:30:47","10.1137/120867366",8734478,16167776,"Canada","Woodstock","43.1314966","-80.7471651"
"2017-05-03 06:23:49","10.1021/jp809992g",1953136,9265224,"Canada","Ajax","43.8508553","-79.0203732"
"2017-05-18 01:59:15","10.1002/dap.30253",6039311,11286515,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 06:49:02","10.1021/jp809992g",2673051,9267947,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-29 16:51:52","10.1016/S0002-9343(99)00261-2",7326920,39817,"Canada","Toronto","43.6689775","-79.2902133"
"2017-03-27 17:42:20","10.2337/diacare.21.12.2191",27449,39817,"Canada","Toronto","43.653226","-79.3831843"
"2017-09-07 13:32:01","10.1002/macp.1996.021970104",5999266,33495564,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 11:47:29","10.1021/jp809992g",5995770,9301660,"Canada","Toronto","43.653226","-79.3831843"
"2017-11-15 06:20:06","10.1126/science.aaa9092",14212738,40577677,"Canada","Kirkland","45.4560415","-73.8623337"
"2017-01-31 16:51:42","10.1002/chem.201404383",27449,39852,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 23:46:04","10.1149/1.2430313",5997230,9378293,"Canada","Toronto","43.653226","-79.3831843"
"2017-03-15 22:22:12","10.1038/nrm3721",2228701,3247788,"Canada","Ville de Québec","46.8138783","-71.2079809"
"2017-08-15 00:34:22","10.1177/1464884913479015",10923911,24480730,"Canada","Hamilton","43.2557206","-79.8711024"
"2017-08-25 15:28:41","10.1002/adma.201700676",4239746,31293656,"Canada","Saint-Quentin","47.5119159","-67.3921287"
"2017-01-23 22:20:09","10.2307/1917139",10,2010915,"Canada","Toronto","43.653226","-79.3831843"
"2017-09-07 16:37:17","10.1103/PhysRevB.85.014503",5995383,33523791,"Canada","Saint-Quentin","47.5119159","-67.3921287"
"2017-10-01 13:52:25","10.1021/jp051004z",2696813,37722567,"Canada","Toronto","43.653226","-79.3831843"
"2017-08-07 13:07:40","10.1093/beheco/arx008",10442142,27709801,"Canada","Squamish","49.7016339","-123.1558121"
"2017-09-11 23:42:23","10.1246/bcsj.49.2384",5994768,34176798,"Canada","Toronto","43.653226","-79.3831843"
"2017-08-25 15:48:53","10.1002/adma.201700676",5997230,31296431,"Canada","Toronto","43.653226","-79.3831843"
"2017-06-28 14:26:50","10.1063/1.4944881",4559752,17089654,"Canada","Saint-Quentin","47.5119159","-67.3921287"
"2017-05-02 12:51:18","10.1021/la501386j",6039529,9177948,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 20:42:25","10.1002/anie.201605430",5553829,9360366,"Canada","Toronto","43.653226","-79.3831843"
"2017-08-12 19:46:23","10.1037/0003-066X.60.6.581",11287231,28896164,"Canada","Montréal","45.5016889","-73.567256"
"2017-05-16 15:26:41","10.1111/j.1472-8206.2004.00275.x",27449,39852,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 11:55:14","10.1149/1.2069301",2434292,9302805,"Canada","Toronto","43.653226","-79.3831843"
"2017-10-01 13:39:43","10.1021/jp971945e",5553829,37721084,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 06:56:48","10.1021/jp809992g",5136413,9268793,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-02 08:03:36","10.1021/la500161e",6039611,9148708,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-18 04:51:21","10.1002/dap.30253",5996350,11296480,"Canada","Toronto","43.653226","-79.3831843"
"2017-09-07 22:42:56","10.1080/14786430601032386",4058231,33575898,"Canada","Toronto","43.653226","-79.3831843"
"2017-08-20 16:50:13","10.1525/rep.2009.108.1.1",9564018,424236,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-02 10:30:55","10.1021/la501330j",6040735,9162136,"Canada","Toronto","43.653226","-79.3831843"
"2017-09-07 22:08:32","10.1021/ed004p84",3374680,33571521,"Canada","Toronto","43.653226","-79.3831843"
"2017-08-10 20:40:29","10.1037/0003-066X.60.6.581",11050976,27896877,"Canada","Edmonton","53.544389","-113.4909267"
"2017-05-02 23:44:44","10.1149/1.2085905",6039497,9235808,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 23:11:09","10.1149/1.2430313",5994866,9375449,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-02 07:06:37","10.1021/la5013632",5993951,9145089,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-12 16:40:21","10.1525/rep.2009.108.1.1",6735578,424236,"Canada","Montreal","45.5016889","-73.567256"
"2017-09-12 04:58:12","10.1246/bcsj.20110141",5171183,34196747,"Canada","Toronto","43.653226","-79.3831843"
"2017-07-09 09:14:23","10.1063/1.4913415",2123860,19898075,"Canada","Mississauga","43.5890452","-79.6441198"
"2017-05-18 05:03:20","10.1002/dap.30253",1953136,11297265,"Canada","Ajax","43.8508553","-79.0203732"
"2017-09-12 05:28:31","10.1246/bcsj.29.686",858831,34199931,"Canada","Toronto","43.653226","-79.3831843"
"2017-03-25 19:30:47","10.1038/srep44170",27449,39817,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 20:42:35","10.1002/anie.201605430",5222695,9360388,"Canada","Saint-Quentin","47.5119159","-67.3921287"
"2017-03-15 17:37:30","10.1002/chem.201404383",27449,39852,"Canada","Toronto","43.653226","-79.3831843"
"2017-09-07 21:48:11","10.1021/ed062p542",94399,33568941,"Canada","Toronto","43.653226","-79.3831843"
"2017-09-22 03:52:13","10.1093/beheco/arx008",1962509,35783228,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-18 01:05:50","10.1002/dap.30253",2038408,11283321,"Canada","Toronto","43.653226","-79.3831843"
"2017-04-30 03:28:40","10.1126/science.aaa9092",412822,8881590,"Canada","Beaconsfield","45.4309308","-73.8682835"
"2017-05-03 15:12:11","10.1149/1.2069301",6039911,9323674,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 05:50:11","10.1021/jp809992g",2457885,9261881,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-18 03:08:11","10.1002/dap.30253",1201085,11289798,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-10 18:56:37","10.1038/srep44170",27449,39817,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 09:23:28","10.1021/jp809992g",2696813,9283098,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 23:11:00","10.1149/1.2430313",5994611,9375426,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 13:27:41","10.1021/jp809992g",1201085,9313378,"Canada","Toronto","43.653226","-79.3831843"
"2017-06-15 02:03:22","10.1007/s10934-017-0373-6",5998246,15157512,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-18 06:54:47","10.1002/dap.30253",1542714,11304761,"Canada","Toronto","43.653226","-79.3831843"
"2017-07-04 03:20:37","10.1614/IPSM-D-15-00005.1",7912247,18619080,"Canada","Peterborough","44.4227884","-78.354093"
"2017-01-24 14:29:02","10.2979/jfolkrese.51.2.125",10,2061897,"Canada","Toronto","43.653226","-79.3831843"
"2017-06-03 01:37:27","10.1002/wcc.81",7814581,13322259,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 07:34:36","10.1149/1.2069301",6039526,9271583,"Canada","Toronto","43.653226","-79.3831843"
"2017-09-09 17:59:28","10.1093/beheco/arx008",1957570,33867247,"Canada","Vancouver","49.2827291","-123.1207375"
"2017-02-01 08:25:01","10.1525/rep.2009.108.1.1",1767175,424236,"Canada","Montréal","45.5016889","-73.567256"
"2017-07-09 09:21:56","10.1063/1.4913415",5999175,19899463,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-02 08:37:51","10.1021/la500876v",6018251,9151247,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-02 22:36:16","10.1039/C6RA18897D",5993924,9230741,"Canada","Toronto","43.653226","-79.3831843"
"2017-09-26 04:16:02","10.1162/isec.23.3.43",13246387,36852517,"Canada","Oshawa","43.8970929","-78.8657912"
"2017-09-12 05:32:18","10.1246/bcsj.29.686",858831,34200356,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 12:18:33","10.1149/1.2069301",6040188,9305647,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 03:25:17","10.1149/1.2069301",2434292,9247731,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 08:25:38","10.1021/jp809992g",5999175,9276622,"Canada","Toronto","43.653226","-79.3831843"
"2017-01-23 23:12:17","10.2979/vic.2010.52.2.337",10,2014127,"Canada","Toronto","43.653226","-79.3831843"
"2017-03-14 16:21:22","10.1525/rep.2009.108.1.1",3911994,424236,"Canada","Montréal","45.5016889","-73.567256"
"2017-09-12 00:52:58","10.1246/bcsj.49.2384",5997000,34181896,"Canada","Toronto","43.653226","-79.3831843"
"2017-03-01 03:02:04","10.1023/A:1021369327584",3210244,4665889,"Canada","Orangeville","43.9199788","-80.0943113"
"2017-05-03 09:51:21","10.1149/1.2069301",6040519,9286745,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 08:40:57","10.1021/jp809992g",5136413,9278542,"Canada","Toronto","43.653226","-79.3831843"
"2017-07-09 07:17:31","10.1126/science.6879179",2940826,19880364,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 14:00:26","10.1021/jp809992g",5086230,9316573,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 10:14:28","10.1021/jp501722z",6033153,9289202,"Canada","Toronto","43.653226","-79.3831843"
"2017-06-07 17:10:47","10.1175/JCLI-D-16-0526.1",8050834,14045592,"Canada","Calgary","51.0486151","-114.0708459"
"2017-09-23 15:12:00","10.1038/ni.2032",12134571,28848987,"Canada","St. John's","47.5605413","-52.7128315"
"2017-06-22 15:43:21","10.1126/science.aaa9092",412822,16281119,"Canada","Beaconsfield","45.4309308","-73.8682835"
"2017-09-07 18:27:34","10.1002/macp.201090020",4239746,33541394,"Canada","Saint-Quentin","47.5119159","-67.3921287"
"2017-07-22 19:57:38","10.1093/beheco/arx008",8987973,23312788,"Canada","Squamish","49.7016339","-123.1558121"
"2017-06-15 20:11:58","10.1002/14651858.CD003392.pub2",7809386,15266710,"Canada","Boucherville","45.5913698","-73.4364097"
"2017-05-03 23:28:24","10.1149/1.2430313",5086230,9376889,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 19:27:08","10.1002/anie.201605430",2874929,9352068,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-02 09:11:29","10.1021/la501183f",6018251,9153906,"Canada","Toronto","43.653226","-79.3831843"
"2017-02-25 07:37:48","10.1073/pnas.0903485106",27449,39817,"Canada","Toronto","43.653226","-79.3831843"
"2017-03-26 05:15:35","10.2307/1547968",2765634,6731362,"Canada","Port Coquitlam","49.2628382","-122.7810708"
"2017-05-02 21:57:46","10.1039/b509554a",6039624,9227588,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 09:39:21","10.1149/1.2069301",6040095,9285110,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 14:58:25","10.1021/jp809992g",5996113,9322215,"Canada","Toronto","43.653226","-79.3831843"
"2017-09-30 11:05:39","10.1246/bcsj.62.2307",5997158,37594778,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 09:42:55","10.1021/jp501722z",6033153,9285623,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 21:38:21","10.1021/cm301772p",2623124,9366707,"Canada","Toronto","43.653226","-79.3831843"
"2017-08-29 04:16:26","10.1145/954587.954588",11933722,31898692,"Canada","Kitchener","43.450301","-80.4831917"
"2017-08-06 20:38:24","10.1063/1.454552",1159141,27565718,"Canada","Toronto","43.653226","-79.3831843"
"2017-06-25 14:23:56","10.1586/17512433.2015.1012494",8847501,39852,"Canada","Toronto","43.6689775","-79.2902133"
"2017-07-09 10:43:04","10.1126/science.197.4307.967",7707844,19912265,"Canada","Burnaby","49.2488091","-122.9805104"
"2017-05-21 04:08:07","10.1074/jbc.R300017200",27449,39817,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-18 03:21:17","10.1002/dap.30253",1201085,11290538,"Canada","Toronto","43.653226","-79.3831843"
"2017-07-01 20:50:28","10.1002/14651858.CD003392.pub2",7809386,18018639,"Canada","Boucherville","45.5913698","-73.4364097"
"2017-02-22 17:16:33","10.1046/j.1439-0442.2001.00393.x",27449,39817,"Canada","Toronto","43.653226","-79.3831843"
"2017-03-07 17:14:44","10.2989/SALALS.2008.26.2.8.572",3574390,5221209,"Canada","Ville de Québec","46.8138783","-71.2079809"
"2017-08-06 23:51:21","10.1063/1.454552",5222695,27591253,"Canada","Saint-Quentin","47.5119159","-67.3921287"
"2017-08-07 21:52:36","10.1093/beheco/arx008",10442142,27802618,"Canada","Squamish","49.7016339","-123.1558121"
"2017-05-30 07:28:23","10.1093/hwj/dbv018",7665087,12850761,"Canada","Edmonton","53.544389","-113.4909267"
"2017-04-06 15:14:07","10.1038/nature18309",27449,39817,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-02 06:50:29","10.1021/la5009347",6033217,9144150,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-18 04:51:08","10.1002/dap.30253",3374680,11296449,"Canada","Toronto","43.653226","-79.3831843"
"2017-09-07 19:06:18","10.1016/S0016-0032(40)91010-9",2673051,33547586,"Canada","Toronto","43.653226","-79.3831843"
"2017-03-26 16:48:10","10.2307/1547968",4616745,6763468,"Canada","Toronto","43.653226","-79.3831843"
"2017-07-09 08:51:24","10.1063/1.4942393",2038408,19894265,"Canada","Toronto","43.653226","-79.3831843"
"2017-07-09 08:32:08","10.1021/j150610a026",3378511,19891298,"Canada","Toronto","43.653226","-79.3831843"
"2017-08-07 22:24:33","10.1037/a0017364",9533332,27807509,"Canada","Montreal","45.5016889","-73.567256"
"2017-09-12 05:24:35","10.1246/bcsj.29.686",5994611,34199513,"Canada","Toronto","43.653226","-79.3831843"
"2017-08-07 06:08:00","10.1093/beheco/arx008",10442142,27639290,"Canada","Squamish","49.7016339","-123.1558121"
"2017-05-05 02:17:42","10.1111/hypa.12327",6305720,9514286,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 12:00:57","10.1021/jp809992g",5070040,9303690,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-18 05:57:31","10.1002/dap.30253",1163627,11301168,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-02 17:59:09","10.1016/0026-0495(88)90167-9",27449,39852,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 12:44:49","10.1021/jp809992g",5136413,9308845,"Canada","Toronto","43.653226","-79.3831843"
"2017-08-06 18:19:09","10.1103/PhysRevB.55.3128",5998437,27542879,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-27 15:35:27","10.1126/science.aaa9092",412822,12448883,"Canada","Beaconsfield","45.4309308","-73.8682835"
"2017-07-21 16:20:54","10.1017/S1049096516001633",10172999,23057469,"Canada","Ottawa","45.4215296","-75.6971931"
"2017-08-06 23:52:04","10.1103/PhysRevB.89.144414",3934728,27591338,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-02 10:30:05","10.1021/la501330j",6039813,9162039,"Canada","Toronto","43.653226","-79.3831843"
"2017-04-19 14:33:17","10.1086/302365",27449,39852,"Canada","Toronto","43.653226","-79.3831843"
"2017-09-30 16:08:46","10.1002/jcc.24738",2940826,37619457,"Canada","Toronto","43.653226","-79.3831843"
"2017-09-07 16:32:03","10.1063/1.107646",5995278,33522956,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 13:41:47","10.1021/jp501722z",6033153,9314781,"Canada","Toronto","43.653226","-79.3831843"
"2017-07-26 16:10:31","10.1126/science.aaa9092",10417181,24226167,"Canada","Saguenay","48.4280529","-71.0684923"
"2017-04-16 22:10:37","10.1111/j.1472-8206.2004.00275.x",27449,39852,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-18 01:06:02","10.1002/dap.30253",2457885,11283332,"Canada","Toronto","43.653226","-79.3831843"
"2017-09-29 16:18:48","10.1021/jp011934s",5101240,37502518,"Canada","Burnaby","49.2488091","-122.9805104"
"2017-04-20 19:39:43","10.1525/rep.2009.108.1.76",5975562,1932,"Canada","Ville de Québec","46.8138783","-71.2079809"
"2017-05-03 19:49:09","10.1021/cm302027s",5070040,9354676,"Canada","Toronto","43.653226","-79.3831843"
"2017-07-03 17:13:18","10.1145/1198555.1198722",9263522,18521938,"Canada","N/A","47.8308027","-80.3194903"
"2017-07-09 10:12:03","10.1002/sia.6139",1542714,19907942,"Canada","Toronto","43.653226","-79.3831843"
"2017-08-12 22:52:28","10.1002/cber.19961290114",2239451,28917490,"Canada","Toronto","43.653226","-79.3831843"
"2017-03-22 17:21:16","10.2337/diacare.21.12.2191",27449,39817,"Canada","Toronto","43.653226","-79.3831843"
"2017-08-12 23:49:10","10.1126/science.128.3326.691",2940826,28923438,"Canada","Toronto","43.653226","-79.3831843"
"2017-08-12 19:47:11","10.1063/1.1392379",216939,28896252,"Canada","Toronto","43.653226","-79.3831843"
"2017-01-24 14:29:31","10.2979/jfolkrese.51.2.125",10,2061928,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-13 08:24:21","10.1093/beheco/arx008",6476470,10632846,"Canada","Squamish","49.7016339","-123.1558121"
"2017-05-18 03:05:47","10.1002/dap.30253",5994600,11289646,"Canada","Toronto","43.653226","-79.3831843"
"2017-02-16 18:04:22","10.1046/j.1439-0442.2001.00393.x",27449,39817,"Canada","Toronto","43.653226","-79.3831843"
